Data Venda	Nome Cliente	Item	Preço Unitário	Quantidade	Desconto	 Valor Total 	Valor Desconto	 Valor Líquido 
08/03/2009	Cliente O566	OC1478	290,9	175	D00	 50.907,50 	0%	 50.907,50 
10/01/2009	Cliente O360	CT1084	109,9	46	D00	 5.055,40 	0%	 5.055,40 
09/06/2009	Cliente O237	BL1518	219,09	74	D05	 16.212,66 	25%	 12.159,50 
06/08/2009	Cliente O290	RL1698	309,9	162	D00	 50.203,80 	0%	 50.203,80 
16/06/2009	Cliente O577	ME1729	49,9	56	D00	 2.794,40 	0%	 2.794,40 
25/08/2009	Cliente O111	MO1543	189,9	103	D01	 19.559,70 	5%	 18.581,72 
18/05/2009	Cliente O390	ME1779	39,9	91	D00	 3.630,90 	0%	 3.630,90 
24/06/2009	Cliente O636	LE1158	49,9	26	D00	 1.297,40 	0%	 1.297,40 
09/08/2009	Cliente O195	SP1307	159,9	179	D00	 28.622,10 	0%	 28.622,10 
27/03/2009	Cliente O174	SP1432	169,9	241	D00	 40.945,90 	0%	 40.945,90 
10/04/2009	Cliente O21	RL1075	219,9	87	D03	 19.131,30 	15%	 16.261,61 
05/10/2009	Cliente O72	ME1499	39,9	82	D00	 3.271,80 	0%	 3.271,80 
07/07/2009	Cliente O57	OC1921	450,9	37	D00	 16.683,30 	0%	 16.683,30 
03/10/2009	Cliente O556	RL1996	269,9	170	D00	 45.883,00 	0%	 45.883,00 
21/09/2009	Cliente O410	CA1053	169,9	149	D04	 25.315,10 	20%	 20.252,08 
27/09/2009	Cliente O191	OC1098	290,9	126	D03	 36.653,40 	15%	 31.155,39 
19/04/2009	Cliente O212	CT1204	159,9	78	D01	 12.472,20 	5%	 11.848,59 
07/08/2009	Cliente O203	BL1623	219,09	200	D00	 43.818,00 	0%	 43.818,00 
28/03/2009	Cliente O425	RL1883	199,9	172	D00	 34.382,80 	0%	 34.382,80 
27/04/2009	Cliente O258	LE1497	49,9	41	D05	 2.045,90 	25%	 1.534,43 
29/04/2009	Cliente O88	BL1196	179,9	110	D01	 19.789,00 	5%	 18.799,55 
05/08/2009	Cliente O294	ME1781	49,9	127	D00	 6.337,30 	0%	 6.337,30 
03/05/2009	Cliente O543	BL1803	219,09	113	D00	 24.757,17 	0%	 24.757,17 
09/12/2009	Cliente O184	CA1544	219,9	192	D05	 42.220,80 	25%	 31.665,60 
25/12/2009	Cliente O248	OC1891	310,9	186	D05	 57.827,40 	25%	 43.370,55 
17/11/2009	Cliente O199	LE1243	39,9	46	D00	 1.835,40 	0%	 1.835,40 
28/03/2009	Cliente O4	LE1507	39,9	128	D00	 5.107,20 	0%	 5.107,20 
19/08/2009	Cliente O198	SP1788	109,9	168	D00	 18.463,20 	0%	 18.463,20 
08/11/2009	Cliente O83	SP1506	169,9	219	D03	 37.208,10 	15%	 31.626,89 
03/02/2009	Cliente O299	SP1515	89,9	109	D01	 9.799,10 	5%	 9.309,15 
16/02/2009	Cliente O161	MO1191	199,9	75	D00	 14.992,50 	0%	 14.992,50 
22/08/2009	Cliente O494	BL1803	219,09	142	D00	 31.110,78 	0%	 31.110,78 
27/08/2009	Cliente O558	MO1683	289,9	243	D00	 70.445,70 	0%	 70.445,70 
08/12/2009	Cliente O175	ME1569	39,9	231	D00	 9.216,90 	0%	 9.216,90 
06/04/2009	Cliente O183	MO1808	289,9	50	D01	 14.495,00 	5%	 13.770,25 
19/10/2009	Cliente O515	OC1109	259,9	157	D02	 40.804,30 	10%	 36.723,87 
26/02/2009	Cliente O273	CA1648	169,9	40	D00	 6.796,00 	0%	 6.796,00 
09/09/2009	Cliente O145	OC1365	279,9	223	D00	 62.417,70 	0%	 62.417,70 
03/01/2009	Cliente O18	LE1330	39,9	122	D00	 4.867,80 	0%	 4.867,80 
09/08/2009	Cliente O440	BL1743	179,9	99	D00	 17.810,10 	0%	 17.810,10 
16/06/2009	Cliente O141	CA1510	169,9	160	D00	 27.184,00 	0%	 27.184,00 
30/10/2009	Cliente O267	MO1808	289,9	65	D00	 18.843,50 	0%	 18.843,50 
18/12/2009	Cliente O84	LE1033	39,9	108	D00	 4.309,20 	0%	 4.309,20 
02/12/2009	Cliente O645	LE1216	49,9	196	D00	 9.780,40 	0%	 9.780,40 
11/04/2009	Cliente O214	CA1830	129,9	216	D00	 28.058,40 	0%	 28.058,40 
23/04/2009	Cliente O54	OC1478	290,9	107	D01	 31.126,30 	5%	 29.569,99 
07/01/2009	Cliente O481	ME1173	39,9	16	D00	 638,40 	0%	 638,40 
21/04/2009	Cliente O578	ME1695	39,9	80	D04	 3.192,00 	20%	 2.553,60 
28/03/2009	Cliente O27	BL1465	189,9	113	D00	 21.458,70 	0%	 21.458,70 
27/09/2009	Cliente O144	RL1410	309,9	182	D00	 56.401,80 	0%	 56.401,80 
06/12/2009	Cliente O639	ME1096	49,9	220	D03	 10.978,00 	15%	 9.331,30 
14/10/2009	Cliente O613	BL1011	269,9	166	D00	 44.803,40 	0%	 44.803,40 
07/10/2009	Cliente O603	BL1518	219,09	65	D00	 14.240,85 	0%	 14.240,85 
03/05/2009	Cliente O474	OC1312	290,9	65	D05	 18.908,50 	25%	 14.181,38 
01/12/2009	Cliente O280	OC1776	290,9	32	D00	 9.308,80 	0%	 9.308,80 
02/09/2009	Cliente O385	CA1939	219,9	196	D00	 43.100,40 	0%	 43.100,40 
22/02/2009	Cliente O550	ME1240	49,9	53	D05	 2.644,70 	25%	 1.983,53 
06/09/2009	Cliente O423	ME1085	39,9	72	D00	 2.872,80 	0%	 2.872,80 
11/05/2009	Cliente O125	SP1900	89,9	200	D00	 17.980,00 	0%	 17.980,00 
08/09/2009	Cliente O428	OC1776	290,9	64	D00	 18.617,60 	0%	 18.617,60 
16/06/2009	Cliente O235	MO1500	269,9	130	D02	 35.087,00 	10%	 31.578,30 
18/10/2009	Cliente O646	LE1497	49,9	79	D00	 3.942,10 	0%	 3.942,10 
12/04/2009	Cliente O478	ME1223	49,9	236	D00	 11.776,40 	0%	 11.776,40 
29/03/2009	Cliente O54	BL1041	179,9	230	D00	 41.377,00 	0%	 41.377,00 
08/08/2009	Cliente O579	LE1243	39,9	153	D04	 6.104,70 	20%	 4.883,76 
06/09/2009	Cliente O163	RL1011	199,9	21	D03	 4.197,90 	15%	 3.568,22 
28/04/2009	Cliente O406	RL1105	269,9	86	D02	 23.211,40 	10%	 20.890,26 
20/05/2009	Cliente O137	SP1485	109,9	111	D01	 12.198,90 	5%	 11.588,96 
29/07/2009	Cliente O56	OC1280	279,9	137	D05	 38.346,30 	25%	 28.759,73 
16/05/2009	Cliente O537	BL1755	269,9	160	D00	 43.184,00 	0%	 43.184,00 
20/09/2009	Cliente O591	MO1329	289,9	211	D00	 61.168,90 	0%	 61.168,90 
08/05/2009	Cliente O305	OC1478	290,9	142	D00	 41.307,80 	0%	 41.307,80 
14/12/2009	Cliente O599	MO1556	219,9	206	D00	 45.299,40 	0%	 45.299,40 
26/12/2009	Cliente O112	BL1826	189,9	175	D00	 33.232,50 	0%	 33.232,50 
26/07/2009	Cliente O377	CA1830	129,9	217	D00	 28.188,30 	0%	 28.188,30 
03/01/2009	Cliente O196	SP1773	129,9	246	D01	 31.955,40 	5%	 30.357,63 
19/01/2009	Cliente O477	RL1150	219,9	71	D00	 15.612,90 	0%	 15.612,90 
04/02/2009	Cliente O324	LE1431	39,9	118	D00	 4.708,20 	0%	 4.708,20 
05/06/2009	Cliente O121	RL1931	269,9	234	D00	 63.156,60 	0%	 63.156,60 
08/08/2009	Cliente O632	MO1792	199,9	108	D00	 21.589,20 	0%	 21.589,20 
04/12/2009	Cliente O306	LE1720	39,9	137	D00	 5.466,30 	0%	 5.466,30 
25/07/2009	Cliente O75	BL1575	269,9	118	D00	 31.848,20 	0%	 31.848,20 
27/02/2009	Cliente O155	SP1218	89,9	28	D00	 2.517,20 	0%	 2.517,20 
03/01/2009	Cliente O354	OC1891	310,9	98	D00	 30.468,20 	0%	 30.468,20 
02/03/2009	Cliente O76	ME1337	39,9	80	D02	 3.192,00 	10%	 2.872,80 
08/04/2009	Cliente O490	RL1166	269,9	218	D05	 58.838,20 	25%	 44.128,65 
18/12/2009	Cliente O20	MO1808	289,9	55	D00	 15.944,50 	0%	 15.944,50 
19/02/2009	Cliente O428	ME1192	49,9	129	D01	 6.437,10 	5%	 6.115,25 
08/06/2009	Cliente O446	OC1416	310,9	229	D00	 71.196,10 	0%	 71.196,10 
11/07/2009	Cliente O263	MO1556	219,9	200	D00	 43.980,00 	0%	 43.980,00 
08/11/2009	Cliente O614	OC1886	259,9	209	D04	 54.319,10 	20%	 43.455,28 
19/07/2009	Cliente O528	OC1917	450,9	216	D04	 97.394,40 	20%	 77.915,52 
18/12/2009	Cliente O490	BL1478	179,9	144	D00	 25.905,60 	0%	 25.905,60 
03/12/2009	Cliente O433	LE1921	39,9	218	D00	 8.698,20 	0%	 8.698,20 
30/07/2009	Cliente O469	CA1268	169,9	229	D00	 38.907,10 	0%	 38.907,10 
11/06/2009	Cliente O354	LE1921	39,9	48	D00	 1.915,20 	0%	 1.915,20 
09/03/2009	Cliente O532	SP1880	109,9	78	D00	 8.572,20 	0%	 8.572,20 
09/01/2009	Cliente O617	SP1295	89,9	140	D00	 12.586,00 	0%	 12.586,00 
01/03/2009	Cliente O276	ME1240	49,9	181	D00	 9.031,90 	0%	 9.031,90 
07/07/2009	Cliente O209	RL1448	309,9	192	D04	 59.500,80 	20%	 47.600,64 
30/10/2009	Cliente O426	LE1286	49,9	118	D00	 5.888,20 	0%	 5.888,20 
29/08/2009	Cliente O473	SP1026	109,9	92	D01	 10.110,80 	5%	 9.605,26 
18/07/2009	Cliente O44	MO1287	289,9	91	D00	 26.380,90 	0%	 26.380,90 
06/11/2009	Cliente O517	ME1268	49,9	214	D02	 10.678,60 	10%	 9.610,74 
17/06/2009	Cliente O102	MO1589	289,9	33	D03	 9.566,70 	15%	 8.131,70 
22/05/2009	Cliente O125	OC1814	290,9	245	D00	 71.270,50 	0%	 71.270,50 
17/03/2009	Cliente O184	BL1743	179,9	162	D00	 29.143,80 	0%	 29.143,80 
10/12/2009	Cliente O445	RL1436	309,9	116	D02	 35.948,40 	10%	 32.353,56 
16/02/2009	Cliente O514	BL1684	179,9	218	D00	 39.218,20 	0%	 39.218,20 
23/04/2009	Cliente O310	OC1255	290,9	40	D00	 11.636,00 	0%	 11.636,00 
18/10/2009	Cliente O597	ME1701	49,9	171	D00	 8.532,90 	0%	 8.532,90 
30/03/2009	Cliente O166	OC1999	310,9	173	D01	 53.785,70 	5%	 51.096,42 
13/11/2009	Cliente O65	RL1075	219,9	215	D05	 47.278,50 	25%	 35.458,88 
20/08/2009	Cliente O99	BL1803	219,09	192	D04	 42.065,28 	20%	 33.652,22 
11/08/2009	Cliente O241	MO1564	269,9	104	D00	 28.069,60 	0%	 28.069,60 
01/11/2009	Cliente O387	MO1677	219,9	212	D00	 46.618,80 	0%	 46.618,80 
01/10/2009	Cliente O307	BL1684	179,9	190	D00	 34.181,00 	0%	 34.181,00 
02/02/2009	Cliente O56	LE1360	39,9	98	D00	 3.910,20 	0%	 3.910,20 
04/06/2009	Cliente O165	OC1917	450,9	164	D00	 73.947,60 	0%	 73.947,60 
27/01/2009	Cliente O207	SP1190	109,9	108	D00	 11.869,20 	0%	 11.869,20 
15/07/2009	Cliente O255	CA1227	129,9	48	D00	 6.235,20 	0%	 6.235,20 
21/01/2009	Cliente O41	ME1770	49,9	122	D00	 6.087,80 	0%	 6.087,80 
20/07/2009	Cliente O92	OC1365	279,9	45	D00	 12.595,50 	0%	 12.595,50 
27/08/2009	Cliente O177	CA1263	169,9	71	D00	 12.062,90 	0%	 12.062,90 
29/08/2009	Cliente O542	ME1858	49,9	60	D03	 2.994,00 	15%	 2.544,90 
04/08/2009	Cliente O424	BL1011	269,9	220	D05	 59.378,00 	25%	 44.533,50 
14/11/2009	Cliente O398	MO1024	199,9	233	D00	 46.576,70 	0%	 46.576,70 
09/08/2009	Cliente O117	CT1957	159,9	41	D00	 6.555,90 	0%	 6.555,90 
22/03/2009	Cliente O153	MO1984	189,9	128	D05	 24.307,20 	25%	 18.230,40 
18/12/2009	Cliente O227	ME1324	39,9	192	D04	 7.660,80 	20%	 6.128,64 
29/12/2009	Cliente O458	CT1533	109,9	138	D00	 15.166,20 	0%	 15.166,20 
26/03/2009	Cliente O645	RL1011	199,9	159	D02	 31.784,10 	10%	 28.605,69 
05/03/2009	Cliente O282	BL1426	179,9	62	D03	 11.153,80 	15%	 9.480,73 
29/11/2009	Cliente O21	SP1857	159,9	48	D00	 7.675,20 	0%	 7.675,20 
15/09/2009	Cliente O617	BL1352	269,9	40	D00	 10.796,00 	0%	 10.796,00 
15/10/2009	Cliente O214	BL1943	179,9	213	D00	 38.318,70 	0%	 38.318,70 
21/04/2009	Cliente O540	CA1053	169,9	66	D00	 11.213,40 	0%	 11.213,40 
28/02/2009	Cliente O153	RL1067	219,9	157	D00	 34.524,30 	0%	 34.524,30 
17/08/2009	Cliente O165	ME1092	49,9	34	D00	 1.696,60 	0%	 1.696,60 
21/06/2009	Cliente O464	CT1729	109,9	248	D05	 27.255,20 	25%	 20.441,40 
01/01/2009	Cliente O472	CA1720	169,9	130	D00	 22.087,00 	0%	 22.087,00 
03/02/2009	Cliente O6	OC1464	259,9	36	D00	 9.356,40 	0%	 9.356,40 
09/01/2009	Cliente O196	RL1075	219,9	57	D04	 12.534,30 	20%	 10.027,44 
01/12/2009	Cliente O329	RL1272	199,9	130	D00	 25.987,00 	0%	 25.987,00 
10/02/2009	Cliente O302	CA1224	129,9	93	D05	 12.080,70 	25%	 9.060,53 
09/07/2009	Cliente O501	BL1547	169,9	142	D00	 24.125,80 	0%	 24.125,80 
15/02/2009	Cliente O101	SP1218	89,9	50	D00	 4.495,00 	0%	 4.495,00 
25/07/2009	Cliente O177	LE1216	49,9	103	D03	 5.139,70 	15%	 4.368,75 
01/09/2009	Cliente O332	OC1814	290,9	225	D03	 65.452,50 	15%	 55.634,63 
27/10/2009	Cliente O600	BL1655	189,9	143	D00	 27.155,70 	0%	 27.155,70 
12/06/2009	Cliente O536	CA1744	169,9	117	D05	 19.878,30 	25%	 14.908,73 
25/06/2009	Cliente O279	CA1172	129,9	59	D00	 7.664,10 	0%	 7.664,10 
09/08/2009	Cliente O301	LE1298	39,9	113	D04	 4.508,70 	20%	 3.606,96 
28/04/2009	Cliente O99	RL1448	309,9	220	D00	 68.178,00 	0%	 68.178,00 
02/06/2009	Cliente O626	MO1329	289,9	87	D05	 25.221,30 	25%	 18.915,98 
15/08/2009	Cliente O10	OC1312	290,9	198	D03	 57.598,20 	15%	 48.958,47 
26/03/2009	Cliente O437	OC1365	279,9	139	D03	 38.906,10 	15%	 33.070,19 
25/10/2009	Cliente O174	ME1936	39,9	10	D00	 399,00 	0%	 399,00 
28/11/2009	Cliente O305	OC1677	310,9	33	D00	 10.259,70 	0%	 10.259,70 
09/06/2009	Cliente O620	BL1518	219,09	62	D00	 13.583,58 	0%	 13.583,58 
25/08/2009	Cliente O9	BL1465	189,9	78	D00	 14.812,20 	0%	 14.812,20 
07/01/2009	Cliente O638	LE1033	39,9	98	D00	 3.910,20 	0%	 3.910,20 
10/06/2009	Cliente O287	ME1108	49,9	141	D05	 7.035,90 	25%	 5.276,93 
13/06/2009	Cliente O319	SP1026	109,9	49	D03	 5.385,10 	15%	 4.577,34 
14/12/2009	Cliente O97	RL1352	309,9	13	D00	 4.028,70 	0%	 4.028,70 
19/09/2009	Cliente O468	LE1532	49,9	115	D02	 5.738,50 	10%	 5.164,65 
01/02/2009	Cliente O579	MO1221	189,9	20	D02	 3.798,00 	10%	 3.418,20 
11/06/2009	Cliente O48	LE1298	39,9	27	D00	 1.077,30 	0%	 1.077,30 
04/06/2009	Cliente O548	SP1880	109,9	90	D00	 9.891,00 	0%	 9.891,00 
13/03/2009	Cliente O366	MO1990	189,9	215	D00	 40.828,50 	0%	 40.828,50 
26/03/2009	Cliente O248	ME1254	39,9	96	D01	 3.830,40 	5%	 3.638,88 
22/09/2009	Cliente O236	CA1142	129,9	208	D00	 27.019,20 	0%	 27.019,20 
11/04/2009	Cliente O522	LE1700	39,9	226	D00	 9.017,40 	0%	 9.017,40 
11/10/2009	Cliente O26	SP1149	159,9	115	D00	 18.388,50 	0%	 18.388,50 
30/01/2009	Cliente O608	LE1258	49,9	16	D00	 798,40 	0%	 798,40 
15/10/2009	Cliente O576	MO1024	199,9	232	D03	 46.376,80 	15%	 39.420,28 
24/09/2009	Cliente O358	SP1328	89,9	177	D00	 15.912,30 	0%	 15.912,30 
15/02/2009	Cliente O555	CA1712	219,9	60	D00	 13.194,00 	0%	 13.194,00 
25/10/2009	Cliente O6	SP1295	89,9	54	D00	 4.854,60 	0%	 4.854,60 
17/10/2009	Cliente O86	SP1218	89,9	242	D00	 21.755,80 	0%	 21.755,80 
21/03/2009	Cliente O301	RL1212	219,9	152	D00	 33.424,80 	0%	 33.424,80 
16/06/2009	Cliente O66	BL1358	219,09	20	D00	 4.381,80 	0%	 4.381,80 
03/02/2009	Cliente O543	ME1761	39,9	226	D00	 9.017,40 	0%	 9.017,40 
28/01/2009	Cliente O650	SP1257	109,9	76	D00	 8.352,40 	0%	 8.352,40 
03/05/2009	Cliente O231	OC1707	259,9	214	D00	 55.618,60 	0%	 55.618,60 
16/11/2009	Cliente O403	OC1005	450,9	236	D00	 106.412,40 	0%	 106.412,40 
08/04/2009	Cliente O511	ME1646	49,9	162	D00	 8.083,80 	0%	 8.083,80 
13/09/2009	Cliente O254	RL1414	219,9	161	D00	 35.403,90 	0%	 35.403,90 
26/05/2009	Cliente O637	ME1236	39,9	165	D05	 6.583,50 	25%	 4.937,63 
05/01/2009	Cliente O333	CA1172	129,9	157	D02	 20.394,30 	10%	 18.354,87 
28/04/2009	Cliente O222	RL1698	309,9	22	D05	 6.817,80 	25%	 5.113,35 
10/01/2009	Cliente O540	SP1072	159,9	194	D00	 31.020,60 	0%	 31.020,60 
01/12/2009	Cliente O186	CA1744	169,9	239	D00	 40.606,10 	0%	 40.606,10 
30/04/2009	Cliente O645	SP1035	129,9	74	D00	 9.612,60 	0%	 9.612,60 
18/06/2009	Cliente O180	RL1407	219,9	181	D04	 39.801,90 	20%	 31.841,52 
17/11/2009	Cliente O190	RL1908	219,9	127	D04	 27.927,30 	20%	 22.341,84 
12/09/2009	Cliente O382	ME1254	39,9	155	D01	 6.184,50 	5%	 5.875,28 
08/11/2009	Cliente O41	RL1146	309,9	150	D00	 46.485,00 	0%	 46.485,00 
28/01/2009	Cliente O11	LE1508	39,9	12	D05	 478,80 	25%	 359,10 
04/12/2009	Cliente O510	SP1662	89,9	98	D00	 8.810,20 	0%	 8.810,20 
16/03/2009	Cliente O502	CA1172	129,9	183	D00	 23.771,70 	0%	 23.771,70 
15/11/2009	Cliente O110	ME1266	49,9	197	D00	 9.830,30 	0%	 9.830,30 
27/09/2009	Cliente O608	LE1898	49,9	73	D00	 3.642,70 	0%	 3.642,70 
26/06/2009	Cliente O253	SP1153	89,9	103	D00	 9.259,70 	0%	 9.259,70 
06/12/2009	Cliente O133	RL1547	219,9	197	D00	 43.320,30 	0%	 43.320,30 
30/06/2009	Cliente O400	LE1700	39,9	173	D00	 6.902,70 	0%	 6.902,70 
11/01/2009	Cliente O652	CA1476	169,9	29	D00	 4.927,10 	0%	 4.927,10 
24/09/2009	Cliente O623	CA1053	169,9	161	D00	 27.353,90 	0%	 27.353,90 
31/08/2009	Cliente O631	SP1788	109,9	244	D00	 26.815,60 	0%	 26.815,60 
27/03/2009	Cliente O456	MO1462	219,9	76	D00	 16.712,40 	0%	 16.712,40 
23/09/2009	Cliente O484	BL1800	179,9	53	D00	 9.534,70 	0%	 9.534,70 
27/10/2009	Cliente O133	RL1352	309,9	153	D05	 47.414,70 	25%	 35.561,03 
15/02/2009	Cliente O262	LE1532	49,9	204	D00	 10.179,60 	0%	 10.179,60 
12/12/2009	Cliente O135	ME1236	39,9	120	D00	 4.788,00 	0%	 4.788,00 
14/11/2009	Cliente O540	BL1623	219,09	95	D03	 20.813,55 	15%	 17.691,52 
05/12/2009	Cliente O500	RL1510	199,9	111	D00	 22.188,90 	0%	 22.188,90 
28/09/2009	Cliente O534	RL1931	269,9	223	D00	 60.187,70 	0%	 60.187,70 
05/01/2009	Cliente O384	SP1594	129,9	62	D03	 8.053,80 	15%	 6.845,73 
13/06/2009	Cliente O344	CA1476	169,9	125	D00	 21.237,50 	0%	 21.237,50 
04/01/2009	Cliente O383	RL1686	219,9	53	D00	 11.654,70 	0%	 11.654,70 
02/02/2009	Cliente O319	SP1240	129,9	134	D00	 17.406,60 	0%	 17.406,60 
25/08/2009	Cliente O354	RL1146	309,9	157	D05	 48.654,30 	25%	 36.490,73 
24/01/2009	Cliente O291	RL1150	219,9	156	D00	 34.304,40 	0%	 34.304,40 
28/01/2009	Cliente O238	ME1444	39,9	82	D00	 3.271,80 	0%	 3.271,80 
26/02/2009	Cliente O378	ME1192	49,9	172	D02	 8.582,80 	10%	 7.724,52 
28/11/2009	Cliente O149	RL1065	309,9	47	D00	 14.565,30 	0%	 14.565,30 
07/01/2009	Cliente O610	MO1141	289,9	179	D01	 51.892,10 	5%	 49.297,50 
01/01/2009	Cliente O258	RL1436	309,9	90	D00	 27.891,00 	0%	 27.891,00 
25/09/2009	Cliente O599	LE1286	49,9	180	D01	 8.982,00 	5%	 8.532,90 
13/02/2009	Cliente O254	CA1131	169,9	15	D04	 2.548,50 	20%	 2.038,80 
24/10/2009	Cliente O118	SP1770	129,9	39	D03	 5.066,10 	15%	 4.306,19 
02/05/2009	Cliente O117	BL1416	269,9	88	D02	 23.751,20 	10%	 21.376,08 
27/08/2009	Cliente O313	BL1339	189,9	107	D00	 20.319,30 	0%	 20.319,30 
28/08/2009	Cliente O585	ME1527	39,9	146	D03	 5.825,40 	15%	 4.951,59 
05/07/2009	Cliente O152	ME1224	49,9	110	D00	 5.489,00 	0%	 5.489,00 
15/07/2009	Cliente O280	MO1036	189,9	52	D00	 9.874,80 	0%	 9.874,80 
20/05/2009	Cliente O622	RL1166	269,9	225	D00	 60.727,50 	0%	 60.727,50 
09/06/2009	Cliente O572	BL1011	269,9	23	D00	 6.207,70 	0%	 6.207,70 
13/04/2009	Cliente O272	RL1510	199,9	146	D00	 29.185,40 	0%	 29.185,40 
07/10/2009	Cliente O562	RL1686	219,9	125	D03	 27.487,50 	15%	 23.364,38 
22/08/2009	Cliente O617	MO1564	269,9	156	D03	 42.104,40 	15%	 35.788,74 
24/07/2009	Cliente O313	BL1106	269,9	209	D00	 56.409,10 	0%	 56.409,10 
19/02/2009	Cliente O534	BL1518	219,09	114	D00	 24.976,26 	0%	 24.976,26 
13/01/2009	Cliente O398	ME1643	49,9	150	D05	 7.485,00 	25%	 5.613,75 
14/03/2009	Cliente O580	OC1999	310,9	234	D00	 72.750,60 	0%	 72.750,60 
06/08/2009	Cliente O453	BL1416	269,9	95	D00	 25.640,50 	0%	 25.640,50 
26/03/2009	Cliente O329	SP1143	109,9	132	D05	 14.506,80 	25%	 10.880,10 
24/08/2009	Cliente O270	SP1485	109,9	179	D00	 19.672,10 	0%	 19.672,10 
07/02/2009	Cliente O614	SP1328	89,9	149	D03	 13.395,10 	15%	 11.385,84 
13/11/2009	Cliente O514	SP1455	109,9	22	D00	 2.417,80 	0%	 2.417,80 
24/01/2009	Cliente O425	ME1533	39,9	145	D00	 5.785,50 	0%	 5.785,50 
31/12/2009	Cliente O106	OC1891	310,9	206	D00	 64.045,40 	0%	 64.045,40 
23/12/2009	Cliente O103	LE1243	39,9	70	D00	 2.793,00 	0%	 2.793,00 
26/12/2009	Cliente O610	ME1154	49,9	161	D00	 8.033,90 	0%	 8.033,90 
21/12/2009	Cliente O610	OC1921	450,9	61	D00	 27.504,90 	0%	 27.504,90 
01/02/2009	Cliente O72	SP1485	109,9	48	D00	 5.275,20 	0%	 5.275,20 
09/06/2009	Cliente O544	SP1292	129,9	182	D00	 23.641,80 	0%	 23.641,80 
17/08/2009	Cliente O600	RL1451	199,9	146	D00	 29.185,40 	0%	 29.185,40 
13/08/2009	Cliente O382	CA1142	129,9	148	D00	 19.225,20 	0%	 19.225,20 
01/08/2009	Cliente O446	SP1498	169,9	37	D00	 6.286,30 	0%	 6.286,30 
06/06/2009	Cliente O325	MO1763	289,9	219	D00	 63.488,10 	0%	 63.488,10 
17/02/2009	Cliente O262	CT1204	159,9	22	D00	 3.517,80 	0%	 3.517,80 
06/09/2009	Cliente O46	OC1921	450,9	111	D00	 50.049,90 	0%	 50.049,90 
12/02/2009	Cliente O431	SP1328	89,9	119	D00	 10.698,10 	0%	 10.698,10 
29/09/2009	Cliente O117	ME1054	49,9	39	D00	 1.946,10 	0%	 1.946,10 
18/06/2009	Cliente O415	SP1231	89,9	112	D01	 10.068,80 	5%	 9.565,36 
24/02/2009	Cliente O307	LE1158	49,9	229	D03	 11.427,10 	15%	 9.713,04 
03/11/2009	Cliente O328	BL1627	169,9	230	D04	 39.077,00 	20%	 31.261,60 
01/06/2009	Cliente O260	CA1712	219,9	43	D02	 9.455,70 	10%	 8.510,13 
28/12/2009	Cliente O89	SP1788	109,9	84	D02	 9.231,60 	10%	 8.308,44 
09/01/2009	Cliente O73	MO1677	219,9	146	D00	 32.105,40 	0%	 32.105,40 
24/10/2009	Cliente O165	LE1720	39,9	123	D04	 4.907,70 	20%	 3.926,16 
09/09/2009	Cliente O435	RL1407	219,9	155	D00	 34.084,50 	0%	 34.084,50 
08/02/2009	Cliente O291	ME1096	49,9	176	D00	 8.782,40 	0%	 8.782,40 
16/07/2009	Cliente O443	CT1488	139,9	163	D00	 22.803,70 	0%	 22.803,70 
17/10/2009	Cliente O391	CA1933	219,9	189	D00	 41.561,10 	0%	 41.561,10 
08/09/2009	Cliente O189	CA1506	169,9	146	D00	 24.805,40 	0%	 24.805,40 
17/09/2009	Cliente O427	MO1261	289,9	131	D00	 37.976,90 	0%	 37.976,90 
29/01/2009	Cliente O11	MO1677	219,9	67	D00	 14.733,30 	0%	 14.733,30 
11/05/2009	Cliente O137	ME1236	39,9	87	D00	 3.471,30 	0%	 3.471,30 
30/11/2009	Cliente O651	LE1298	39,9	38	D00	 1.516,20 	0%	 1.516,20 
11/02/2009	Cliente O418	ME1263	49,9	78	D00	 3.892,20 	0%	 3.892,20 
26/07/2009	Cliente O255	ME1254	39,9	114	D00	 4.548,60 	0%	 4.548,60 
04/08/2009	Cliente O407	MO1569	289,9	246	D00	 71.315,40 	0%	 71.315,40 
14/10/2009	Cliente O313	ME1154	49,9	176	D00	 8.782,40 	0%	 8.782,40 
30/06/2009	Cliente O573	SP1029	89,9	41	D03	 3.685,90 	15%	 3.133,02 
24/03/2009	Cliente O574	BL1604	219,09	71	D00	 15.555,39 	0%	 15.555,39 
19/11/2009	Cliente O345	ME1092	49,9	145	D00	 7.235,50 	0%	 7.235,50 
29/10/2009	Cliente O629	ME1154	49,9	172	D03	 8.582,80 	15%	 7.295,38 
14/12/2009	Cliente O521	LE1198	49,9	98	D02	 4.890,20 	10%	 4.401,18 
24/11/2009	Cliente O254	MO1287	289,9	42	D00	 12.175,80 	0%	 12.175,80 
14/10/2009	Cliente O282	LE1507	39,9	20	D00	 798,00 	0%	 798,00 
09/06/2009	Cliente O502	ME1444	39,9	10	D00	 399,00 	0%	 399,00 
08/04/2009	Cliente O149	RL1246	309,9	39	D00	 12.086,10 	0%	 12.086,10 
16/02/2009	Cliente O23	SP1104	109,9	197	D03	 21.650,30 	15%	 18.402,76 
10/06/2009	Cliente O156	MO1569	289,9	11	D03	 3.188,90 	15%	 2.710,57 
04/12/2009	Cliente O200	RL1521	269,9	34	D04	 9.176,60 	20%	 7.341,28 
